hour,day_of_week,month,temperature,humidity,is_weekend,electricity_load
5,5,4,34.16,41.07,1,277.4
6,5,4,25.78,87.21,1,290.97
7,5,4,31.87,48.49,1,348.57
8,5,4,27.98,40.48,1,360.5
9,5,4,34.95,51.86,1,383.31
10,5,4,35.77,51.75,1,388.21
11,5,4,27.5,61.1,1,390.62
12,5,4,28.15,86.02,1,369.04
13,5,4,32.37,83.96,1,395.57
14,5,4,28.63,62.84,1,351.0
15,5,4,29.66,60.54,1,324.24
16,5,4,29.87,67.75,1,340.69
17,5,4,24.04,52.17,1,326.22
18,5,4,29.75,42.61,1,307.9
19,5,4,27.73,86.96,1,256.8
20,5,4,28.32,49.33,1,270.73
21,5,4,34.13,49.92,1,218.23
22,5,4,26.03,63.62,1,155.11
23,5,4,32.24,64.58,1,155.35
0,6,4,28.92,40.92,1,163.68
1,6,4,28.92,47.4,1,207.04
2,6,4,32.13,58.91,1,196.03
3,6,4,30.78,74.19,1,230.46
4,6,4,31.47,51.42,1,276.61
5,6,4,32.66,61.15,1,248.78
6,6,4,28.77,67.87,1,296.49
7,6,4,27.92,84.43,1,321.47
8,6,4,26.5,56.3,1,314.05
9,6,4,27.28,46.68,1,381.0
10,6,4,,64.46,1,392.37
11,6,4,33.49,77.34,1,387.65
12,6,4,25.71,45.49,1,421.5
13,6,4,25.79,61.23,1,386.53
14,6,4,31.21,40.89,1,398.12
15,6,4,31.4,41.68,1,391.31
16,6,4,31.41,64.15,1,330.51
17,6,4,29.0,54.91,1,338.37
18,6,4,29.38,82.26,1,278.42
19,6,4,30.74,70.11,1,255.08
20,6,4,30.02,62.7,1,234.6
21,6,4,23.1,60.4,1,189.6
22,6,4,29.07,64.86,1,217.52
23,6,4,27.21,42.02,1,191.77
0,0,4,30.25,84.64,0,210.79
1,0,4,38.68,89.92,0,258.59
2,0,4,30.82,49.07,0,229.95
3,0,4,28.78,46.02,0,239.68
4,0,4,32.49,47.18,0,277.19
5,0,4,31.17,73.05,0,306.31
6,0,4,30.98,73.07,0,330.25
7,0,4,31.54,82.4,0,342.47
8,0,4,35.89,77.59,0,401.67
9,0,4,26.33,62.48,0,377.08
10,0,4,31.14,70.64,0,396.36
11,0,4,26.94,74.41,0,379.59
12,0,4,31.39,65.64,0,443.13
13,0,4,26.97,63.78,0,409.25
14,0,4,28.47,72.25,0,406.99
15,0,4,28.84,67.87,0,408.72
16,0,4,,72.2,0,367.07
17,0,4,32.48,70.64,0,324.59
18,0,4,25.98,75.96,0,311.36
19,0,4,29.89,72.14,0,299.99
20,0,4,27.59,65.99,0,258.72
21,0,4,25.95,74.09,0,268.63
22,0,4,29.07,62.47,0,181.35
23,0,4,28.8,52.08,0,242.8
0,1,4,36.96,,0,253.22
1,1,4,30.98,68.0,0,234.99
2,1,4,25.55,69.53,0,155.55
3,1,4,27.99,88.6,0,269.93
4,1,4,32.74,58.07,0,256.33
5,1,4,35.94,59.71,0,298.83
6,1,4,24.92,50.09,0,303.89
7,1,4,24.04,43.53,0,339.13
8,1,4,35.29,78.64,0,396.02
9,1,4,30.85,52.48,0,410.69
10,1,4,27.07,70.45,0,415.61
11,1,4,31.28,74.39,0,424.86
12,1,4,21.77,63.56,0,408.89
13,1,4,29.69,83.82,0,394.0
14,1,4,30.66,62.19,0,393.24
15,1,4,32.45,54.25,0,414.75
16,1,4,26.64,84.8,0,378.34
17,1,4,29.94,83.08,0,360.2
18,1,4,26.9,48.2,0,301.97
19,1,4,30.45,41.3,0,313.44
20,1,4,26.99,44.5,0,239.26
21,1,4,28.46,54.33,0,266.97
22,1,4,26.69,88.61,0,219.91
23,1,4,31.63,67.93,0,261.17
0,2,4,32.21,58.66,0,195.1
1,2,4,28.93,84.44,0,256.0
2,2,4,29.75,62.66,0,225.54
3,2,4,25.29,55.76,0,229.92
4,2,4,28.74,87.06,0,270.74
5,2,4,29.48,82.48,0,278.89
6,2,4,37.5,82.18,0,337.3
7,2,4,26.3,65.61,0,321.88
8,2,4,34.03,79.47,0,366.05
9,2,4,32.63,48.97,0,407.01
10,2,4,30.48,68.66,0,389.76
11,2,4,34.91,89.19,0,413.51
12,2,4,30.75,54.55,0,394.42
13,2,4,30.8,79.72,0,408.52
14,2,4,29.48,64.52,0,431.52
15,2,4,33.31,41.99,0,382.06
16,2,4,32.92,78.15,0,362.68
17,2,4,27.76,48.43,0,344.15
18,2,4,25.68,71.57,0,301.78
19,2,4,29.03,44.28,0,336.25
20,2,4,27.23,87.34,0,259.84
21,2,4,29.44,54.59,0,254.6
22,2,4,33.35,51.32,0,260.64
23,2,4,28.26,46.46,0,237.56
0,3,4,29.46,,0,223.31
1,3,4,29.76,75.6,0,219.59
2,3,4,32.13,77.08,0,279.21
3,3,4,22.85,64.97,0,229.41
4,3,4,27.77,63.74,0,255.58
5,3,4,30.22,45.5,0,281.75
6,3,4,33.19,67.99,0,293.43
7,3,4,28.11,52.35,0,357.59
8,3,4,23.96,88.86,0,307.93
9,3,4,31.45,79.83,0,394.21
10,3,4,27.68,60.65,0,396.71
11,3,4,26.02,47.57,0,451.44
12,3,4,27.71,79.27,0,377.65
13,3,4,29.03,,0,396.15
14,3,4,27.77,49.47,0,398.31
15,3,4,22.97,50.58,0,369.19
16,3,4,32.28,67.84,0,364.71
17,3,4,33.41,79.35,0,352.79
18,3,4,31.54,55.72,0,298.66
19,3,4,26.17,44.23,0,291.7
20,3,4,28.98,63.23,0,221.03
21,3,4,29.57,77.41,0,247.69
22,3,4,31.38,51.08,0,224.85
23,3,4,31.59,51.0,0,247.71
0,4,4,27.33,87.36,0,248.44
1,4,4,29.78,87.71,0,216.24
2,4,4,30.91,89.52,0,263.48
3,4,4,33.9,80.38,0,252.73
4,4,4,31.65,49.41,0,254.8
5,4,4,31.9,50.6,0,333.8
6,4,4,29.79,57.01,0,329.89
7,4,4,33.77,55.91,0,355.39
8,4,4,30.77,87.83,0,385.66
9,4,4,26.95,79.45,0,388.58
10,4,4,33.75,76.2,0,414.59
11,4,4,31.63,49.3,0,394.14
12,4,4,28.21,85.48,0,410.11
13,4,4,28.1,81.39,0,424.3
14,4,4,30.43,48.18,0,405.21
15,4,4,30.93,83.56,0,411.07
16,4,4,30.13,53.61,0,377.99
17,4,4,30.47,44.04,0,329.5
18,4,4,34.64,72.84,0,305.21
19,4,4,32.75,72.69,0,297.85
20,4,4,30.11,44.75,0,259.79
21,4,4,32.36,55.94,0,261.92
22,4,4,26.44,89.64,0,210.13
23,4,4,30.73,73.92,0,212.93
0,5,4,34.91,76.5,1,223.34
1,5,4,28.83,50.65,1,193.45
2,5,4,26.94,43.94,1,181.69
3,5,4,27.53,53.85,1,213.46
4,5,4,26.21,52.44,1,258.12
5,5,4,27.13,51.73,1,262.82
6,5,4,28.37,49.64,1,297.79
7,5,4,25.27,68.74,1,289.0
8,5,4,29.53,56.41,1,359.35
9,5,4,32.19,81.02,1,412.55
10,5,4,26.76,49.2,1,352.67
11,5,4,34.04,63.23,1,373.06
12,5,4,31.02,40.68,1,396.05
13,5,4,32.58,64.08,1,410.54
14,5,4,27.51,42.79,1,368.55
15,5,4,32.05,88.89,1,344.76
16,5,4,26.21,79.53,1,328.35
17,5,4,32.15,64.51,1,333.23
18,5,4,30.0,44.33,1,281.86
19,5,4,31.14,69.62,1,279.12
20,5,4,25.96,77.94,1,253.19
21,5,4,26.8,49.54,1,216.09
22,5,4,31.28,68.41,1,206.03
23,5,4,26.64,80.71,1,201.59
0,6,4,30.82,78.41,1,174.92
1,6,4,25.33,80.15,1,162.63
2,6,4,,83.97,1,203.0
3,6,4,25.73,86.88,1,198.78
4,6,4,31.08,60.28,1,226.64
5,6,4,31.3,68.44,1,303.99
6,6,4,27.34,79.53,1,326.78
7,6,4,31.17,74.86,1,311.74
8,6,4,30.21,89.78,1,342.36
9,6,4,27.81,40.68,1,351.48
10,6,4,26.4,57.76,1,389.76
11,6,4,23.54,54.05,1,396.55
12,6,4,30.48,53.12,1,355.65
13,6,4,24.73,51.13,1,382.95
14,6,4,29.71,75.46,1,349.75
15,6,4,28.64,44.24,1,392.47
16,6,4,31.47,77.08,1,352.47
17,6,4,28.52,74.67,1,295.72
18,6,4,28.44,52.54,1,281.27
19,6,4,31.62,52.64,1,262.4
20,6,4,30.43,71.44,1,251.58
21,6,4,30.38,78.11,1,241.07
22,6,4,30.84,83.82,1,182.52
23,6,4,24.82,82.61,1,217.23
0,0,4,31.64,88.24,0,256.21
1,0,4,31.21,69.07,0,208.92
2,0,4,26.32,85.43,0,225.65
3,0,4,28.64,80.43,0,280.1
4,0,4,29.25,84.73,0,292.79
5,0,4,28.97,40.58,0,284.8
6,0,4,30.37,88.3,0,337.21
7,0,4,33.66,63.68,0,414.98
8,0,4,32.61,79.91,0,378.64
9,0,4,25.43,46.36,0,366.64
10,0,4,31.24,59.8,0,413.14
11,0,4,33.36,53.57,0,429.91
12,0,4,30.53,54.58,0,410.83
13,0,4,32.64,46.16,0,432.03
14,0,4,35.41,80.29,0,395.03
15,0,4,32.44,40.46,0,383.5
16,0,4,30.12,55.63,0,385.46
17,0,4,32.5,48.72,0,317.04
18,0,4,29.8,69.45,0,337.57
19,0,4,29.44,52.71,0,252.48
20,0,4,28.31,52.95,0,231.16
21,0,4,34.06,64.42,0,249.46
22,0,4,26.91,72.63,0,231.42
23,0,4,33.97,46.07,0,259.83
0,1,4,30.81,48.78,0,223.17
1,1,4,25.11,52.36,0,206.25
2,1,4,30.41,88.69,0,246.01
3,1,4,23.01,59.86,0,214.39
4,1,4,31.18,69.95,0,275.75
5,1,4,31.96,52.08,0,275.04
6,1,4,27.53,64.52,0,315.48
7,1,4,29.68,43.71,0,342.48
8,1,4,35.17,41.74,0,366.84
9,1,4,27.79,63.44,0,388.49
10,1,4,26.13,59.93,0,400.1
11,1,4,33.75,46.84,0,449.48
12,1,4,35.2,74.38,0,400.87
13,1,4,29.32,89.65,0,413.37
14,1,4,,59.78,0,397.25
15,1,4,33.33,71.23,0,416.44
16,1,4,27.08,88.15,0,377.78
17,1,4,27.85,81.58,0,350.67
18,1,4,33.0,,0,313.42
19,1,4,34.36,76.87,0,322.73
20,1,4,31.0,46.41,0,241.89
21,1,4,26.67,65.61,0,206.25
22,1,4,35.27,53.95,0,221.05
23,1,4,27.71,48.06,0,217.02
0,2,4,28.24,61.31,0,229.1
1,2,4,30.27,46.55,0,164.56
2,2,4,33.91,74.95,0,269.62
3,2,4,31.8,62.81,0,256.42
4,2,4,30.49,66.56,0,239.86
5,2,4,,47.32,0,297.72
6,2,4,29.37,46.99,0,340.28
7,2,4,30.92,69.17,0,360.16
8,2,4,21.65,89.25,0,372.85
9,2,4,28.35,44.81,0,359.27
10,2,4,29.97,54.29,0,398.24
11,2,4,25.79,83.47,0,387.57
12,2,4,30.4,43.61,0,455.36
13,2,4,28.63,83.79,0,425.95
14,2,4,34.51,66.21,0,474.82
15,2,4,33.96,60.41,0,391.26
16,2,4,27.85,55.48,0,350.12
17,2,4,28.79,54.86,0,340.0
18,2,4,29.02,55.29,0,345.12
19,2,4,27.89,84.24,0,281.52
20,2,4,29.83,76.19,0,272.06
21,2,4,26.97,73.49,0,243.64
22,2,4,25.85,79.94,0,223.82
23,2,4,31.11,52.86,0,213.14
0,3,4,31.06,70.9,0,219.92
1,3,4,26.76,63.0,0,211.71
2,3,4,31.86,79.12,0,237.9
3,3,4,27.28,55.46,0,261.36
4,3,4,29.94,72.16,0,305.05
5,3,4,31.64,84.11,0,281.4
6,3,4,29.07,60.11,0,309.85
7,3,4,30.54,43.33,0,330.73
8,3,4,27.63,65.8,0,367.81
9,3,4,28.59,57.3,0,376.41
10,3,4,28.56,73.61,0,407.79
11,3,4,26.94,87.55,0,431.01
12,3,4,28.65,64.28,0,366.1
13,3,4,24.53,63.31,0,412.75
14,3,4,27.7,72.73,0,391.65
15,3,4,28.32,45.17,0,395.72
16,3,4,28.41,52.68,0,348.09
17,3,4,28.45,85.95,0,365.94
18,3,4,28.99,73.5,0,335.74
19,3,4,30.61,40.67,0,307.02
20,3,4,31.8,50.23,0,290.36
21,3,4,27.23,74.14,0,227.44
22,3,4,25.57,78.22,0,209.92
23,3,4,26.05,81.99,0,228.58
0,4,4,27.64,54.61,0,198.76
1,4,4,28.05,86.55,0,247.45
2,4,4,26.8,67.65,0,218.92
3,4,4,25.22,74.83,0,247.37
4,4,4,27.74,69.84,0,306.33
5,4,4,29.65,46.14,0,279.12
6,4,4,30.89,88.16,0,323.6
7,4,4,27.43,46.14,0,360.55
8,4,4,27.87,52.74,0,383.69
9,4,4,26.33,80.68,0,374.97
10,4,4,29.01,70.93,0,393.8
11,4,4,26.56,81.91,0,403.33
12,4,4,30.83,65.79,0,451.02
13,4,4,23.75,58.85,0,395.38
14,4,4,28.03,86.09,0,403.23
15,4,4,30.01,41.81,0,382.2
16,4,4,29.66,82.81,0,383.25
17,4,4,37.19,51.54,0,366.96
18,4,4,30.16,82.44,0,300.32
19,4,4,26.09,46.96,0,264.98
20,4,4,28.82,69.01,0,227.08
21,4,4,23.78,84.41,0,217.11
22,4,4,28.86,63.68,0,246.44
23,4,4,26.61,77.33,0,241.4
0,5,4,31.78,80.23,1,208.16
1,5,4,27.38,76.82,1,197.96
2,5,4,28.68,86.27,1,197.58
3,5,4,27.13,62.34,1,227.6
4,5,4,34.25,48.66,1,256.35
5,5,4,28.07,42.39,1,295.38
6,5,4,34.53,52.32,1,299.36
7,5,4,31.48,,1,346.43
8,5,4,30.48,67.9,1,358.68
9,5,4,30.14,49.25,1,375.77
10,5,4,30.21,41.95,1,336.91
11,5,4,23.25,41.8,1,388.3
12,5,4,28.2,,1,382.94
13,5,4,31.57,69.57,1,381.64
14,5,4,28.89,57.9,1,344.16
15,5,4,24.82,84.71,1,347.64
16,5,4,28.88,43.51,1,337.86
17,5,4,34.15,89.02,1,300.19
18,5,4,32.77,70.81,1,267.47
19,5,4,28.85,49.17,1,270.97
20,5,4,31.89,73.95,1,262.15
21,5,4,27.93,78.17,1,217.93
22,5,4,23.92,61.47,1,211.22
23,5,4,26.26,83.08,1,182.33
0,6,4,33.65,47.54,1,198.03
1,6,4,28.14,53.94,1,170.41
2,6,4,28.23,44.67,1,167.76
3,6,4,28.06,50.54,1,251.53
4,6,4,34.67,51.94,1,274.3
5,6,4,33.84,85.88,1,245.86
6,6,4,35.61,43.91,1,307.15
7,6,4,28.48,61.37,1,310.08
8,6,4,29.85,66.62,1,334.13
9,6,4,24.41,84.93,1,338.55
10,6,4,33.39,89.88,1,392.7
11,6,4,25.46,77.67,1,391.59
12,6,4,29.61,88.54,1,397.07
13,6,4,,79.36,1,373.35
14,6,4,27.19,88.16,1,366.44
15,6,4,26.45,75.36,1,370.56
16,6,4,27.13,43.99,1,342.11
17,6,4,27.34,60.1,1,310.69
18,6,4,27.31,72.33,1,282.57
19,6,4,31.46,57.54,1,274.67
20,6,4,25.64,53.67,1,219.74
21,6,4,29.62,68.87,1,234.77
22,6,4,32.61,86.68,1,188.41
23,6,4,27.42,41.75,1,178.73
0,0,4,26.73,78.46,0,224.04
1,0,4,28.19,76.14,0,196.22
2,0,4,32.42,88.2,0,207.99
3,0,4,29.46,86.54,0,249.21
4,0,4,27.29,78.11,0,229.29
5,0,4,30.33,66.02,0,268.97
6,0,4,25.57,50.21,0,324.07
7,0,4,30.92,67.26,0,344.1
8,0,4,30.11,78.27,0,395.98
9,0,4,27.96,84.78,0,361.51
10,0,4,26.36,79.49,0,395.64
11,0,4,26.22,49.76,0,415.14
12,0,4,30.49,69.98,0,397.8
13,0,4,32.57,,0,443.65
14,0,4,26.97,40.46,0,409.24
15,0,4,30.26,50.01,0,359.16
16,0,4,22.62,45.66,0,350.79
17,0,4,27.13,82.14,0,346.42
18,0,4,28.79,52.93,0,305.17
19,0,4,26.15,54.23,0,254.9
20,0,4,26.07,88.0,0,265.75
21,0,4,26.88,58.95,0,285.71
22,0,4,29.76,40.48,0,225.05
23,0,4,28.32,54.19,0,250.59
0,1,5,22.09,45.96,0,185.17
1,1,5,22.44,45.14,0,208.81
2,1,5,26.98,43.87,0,241.28
3,1,5,30.17,69.66,0,249.55
4,1,5,20.56,49.47,0,247.65
5,1,5,27.3,58.06,0,301.89
6,1,5,27.22,83.1,0,350.88
7,1,5,32.97,61.22,0,359.31
8,1,5,27.65,85.78,0,353.79
9,1,5,29.95,64.9,0,386.79
10,1,5,29.22,59.94,0,455.06
11,1,5,22.41,77.52,0,400.31
12,1,5,31.1,43.66,0,410.87
13,1,5,29.45,44.47,0,392.31
14,1,5,30.32,72.6,0,370.9
15,1,5,40.58,64.35,0,424.43
16,1,5,22.55,79.52,0,364.46
17,1,5,33.97,85.81,0,347.88
18,1,5,27.94,59.42,0,314.55
19,1,5,29.66,69.82,0,269.86
20,1,5,28.66,65.03,0,269.32
21,1,5,27.53,,0,252.74
22,1,5,27.09,81.55,0,215.42
23,1,5,29.79,85.59,0,256.69
0,2,5,24.17,52.72,0,188.67
1,2,5,30.97,78.63,0,231.5
2,2,5,27.47,53.27,0,244.04
3,2,5,25.33,50.44,0,236.06
4,2,5,27.37,87.21,0,259.65
5,2,5,32.49,40.97,0,271.76
6,2,5,27.11,88.27,0,339.92
7,2,5,29.79,47.46,0,341.97
8,2,5,26.52,80.97,0,372.06
9,2,5,30.99,53.8,0,406.64
10,2,5,30.77,57.54,0,395.97
11,2,5,34.26,50.84,0,423.3
12,2,5,28.19,69.28,0,442.17
13,2,5,30.72,57.4,0,396.06
14,2,5,29.01,72.87,0,446.69
15,2,5,32.6,40.78,0,382.32
16,2,5,26.56,43.22,0,337.81
17,2,5,30.95,44.98,0,350.91
18,2,5,28.13,60.95,0,359.5
19,2,5,28.52,80.74,0,252.21
20,2,5,28.99,84.41,0,264.66
21,2,5,29.47,52.24,0,257.5
22,2,5,28.37,68.72,0,229.99
23,2,5,29.36,78.42,0,229.45
0,3,5,33.37,54.44,0,214.05
1,3,5,31.59,60.45,0,215.38
2,3,5,31.24,66.2,0,233.53
3,3,5,27.26,46.74,0,219.85
4,3,5,25.96,41.3,0,259.02
5,3,5,31.5,47.64,0,290.09
6,3,5,31.26,71.34,0,313.75
7,3,5,33.05,43.68,0,359.92
8,3,5,26.82,49.48,0,325.64
9,3,5,27.94,56.89,0,380.99
10,3,5,23.71,43.89,0,437.23
11,3,5,27.45,49.58,0,388.51
12,3,5,31.62,85.56,0,449.76
13,3,5,27.23,40.96,0,410.77
14,3,5,30.55,72.67,0,395.93
15,3,5,28.06,59.22,0,359.45
16,3,5,29.6,73.63,0,371.8
17,3,5,25.19,69.43,0,362.92
18,3,5,28.89,51.17,0,309.43
19,3,5,19.66,82.36,0,278.35
20,3,5,28.07,64.6,0,285.38
21,3,5,23.74,81.13,0,240.46
22,3,5,32.25,60.3,0,207.58
23,3,5,30.96,89.23,0,227.79
0,4,5,29.94,78.52,0,250.1
1,4,5,33.11,88.3,0,230.43
2,4,5,25.7,65.72,0,167.81
3,4,5,33.79,63.68,0,266.52
4,4,5,31.34,77.77,0,269.38
5,4,5,27.83,84.01,0,252.12
6,4,5,31.95,88.21,0,291.29
7,4,5,25.22,56.23,0,353.44
8,4,5,26.07,79.94,0,345.53
9,4,5,26.72,50.53,0,364.35
10,4,5,26.96,67.28,0,398.28
11,4,5,25.37,48.99,0,392.14
12,4,5,32.21,57.37,0,427.53
13,4,5,27.77,86.57,0,406.95
14,4,5,29.6,47.3,0,381.6
15,4,5,26.83,71.62,0,372.57
16,4,5,23.08,69.65,0,361.56
17,4,5,29.35,46.04,0,345.1
18,4,5,22.81,56.3,0,300.38
19,4,5,28.34,68.15,0,328.71
20,4,5,24.44,49.36,0,270.72
21,4,5,34.51,80.03,0,277.6
22,4,5,31.28,88.61,0,233.27
23,4,5,28.86,50.74,0,224.96
0,5,5,32.24,49.35,1,186.99
1,5,5,25.91,62.75,1,198.74
2,5,5,30.08,77.39,1,201.4
3,5,5,29.05,54.08,1,221.37
4,5,5,29.24,40.99,1,241.32
5,5,5,32.27,67.06,1,269.43
6,5,5,30.65,87.83,1,350.39
7,5,5,29.32,59.56,1,300.85
8,5,5,23.49,61.01,1,310.21
9,5,5,25.57,88.45,1,363.52
10,5,5,28.08,74.73,1,359.91
11,5,5,28.73,75.96,1,377.6
12,5,5,25.06,68.14,1,355.93
13,5,5,35.69,88.73,1,410.64
14,5,5,33.0,74.44,1,394.19
15,5,5,30.26,84.75,1,355.05
16,5,5,28.67,74.97,1,350.97
17,5,5,27.82,76.76,1,273.26
18,5,5,25.6,54.52,1,264.85
19,5,5,28.68,55.17,1,257.43
20,5,5,29.23,79.15,1,214.62
21,5,5,24.73,54.84,1,171.13
22,5,5,29.46,68.14,1,195.88
23,5,5,27.99,52.47,1,202.25
0,6,5,22.64,80.85,1,197.23
1,6,5,25.78,45.53,1,171.91
2,6,5,27.12,81.47,1,210.86
3,6,5,34.02,70.14,1,242.08
4,6,5,30.03,49.35,1,264.44
5,6,5,24.35,67.1,1,243.0
6,6,5,29.82,,1,253.57
7,6,5,23.72,56.17,1,301.58
8,6,5,31.61,57.58,1,323.74
9,6,5,26.95,43.17,1,338.61
10,6,5,28.08,89.3,1,365.77
11,6,5,32.34,41.58,1,385.66
12,6,5,24.5,73.12,1,379.08
13,6,5,24.17,58.56,1,386.08
14,6,5,26.61,72.3,1,360.77
15,6,5,31.47,57.81,1,372.31
16,6,5,23.8,73.69,1,324.8
17,6,5,19.86,76.46,1,319.93
18,6,5,27.01,74.53,1,278.74
19,6,5,30.01,45.7,1,262.58
20,6,5,31.96,72.84,1,237.41
21,6,5,26.97,54.0,1,208.47
22,6,5,27.12,41.44,1,180.54
23,6,5,31.82,60.74,1,180.31
0,0,5,22.65,61.68,0,217.15
1,0,5,27.1,63.36,0,194.49
2,0,5,28.83,75.24,0,224.1
3,0,5,29.61,55.44,0,268.62
4,0,5,26.73,55.76,0,254.78
5,0,5,28.37,43.03,0,306.61
6,0,5,20.8,74.34,0,291.18
7,0,5,26.29,68.39,0,315.58
8,0,5,29.62,57.47,0,337.16
9,0,5,25.32,75.26,0,405.26
10,0,5,28.44,66.87,0,379.97
11,0,5,29.6,63.46,0,430.55
12,0,5,27.24,65.57,0,393.09
13,0,5,28.77,71.82,0,439.88
14,0,5,25.38,73.0,0,439.18
15,0,5,27.64,54.45,0,351.09
16,0,5,30.09,47.04,0,348.54
17,0,5,28.73,47.83,0,358.18
18,0,5,26.5,71.97,0,321.52
19,0,5,28.94,83.64,0,307.0
20,0,5,30.41,60.47,0,259.54
21,0,5,22.11,48.48,0,269.32
22,0,5,31.74,77.83,0,240.11
23,0,5,27.25,81.62,0,192.21
0,1,5,29.44,84.03,0,213.54
1,1,5,31.76,70.34,0,203.73
2,1,5,24.05,83.04,0,250.34
3,1,5,26.04,40.77,0,226.18
4,1,5,27.3,45.36,0,273.1
5,1,5,25.81,44.63,0,274.24
6,1,5,33.37,75.63,0,316.12
7,1,5,25.6,43.48,0,296.66
8,1,5,26.5,64.82,0,373.21
9,1,5,28.78,63.64,0,413.64
10,1,5,24.56,55.54,0,374.68
11,1,5,26.98,83.52,0,378.13
12,1,5,29.12,48.52,0,433.86
13,1,5,27.17,57.62,0,376.58
14,1,5,27.89,78.71,0,425.71
15,1,5,26.58,41.52,0,364.07
16,1,5,23.62,73.65,0,331.99
17,1,5,29.13,80.82,0,348.68
18,1,5,33.43,86.61,0,307.81
19,1,5,28.22,83.81,0,275.53
20,1,5,28.84,55.97,0,274.18
21,1,5,30.24,69.32,0,201.32
22,1,5,24.36,43.86,0,252.14
23,1,5,33.27,52.89,0,232.46
0,2,5,28.67,44.71,0,190.82
1,2,5,32.96,55.76,0,210.46
2,2,5,25.87,83.76,0,242.89
3,2,5,33.52,57.36,0,270.11
4,2,5,30.39,68.09,0,298.71
5,2,5,29.72,61.67,0,279.77
6,2,5,28.77,62.95,0,322.85
7,2,5,27.32,88.48,0,347.71
8,2,5,31.67,54.81,0,388.07
9,2,5,28.49,71.37,0,409.47
10,2,5,22.16,61.0,0,372.67
11,2,5,24.71,43.06,0,401.09
12,2,5,27.51,64.47,0,401.57
13,2,5,28.99,80.67,0,413.03
14,2,5,27.9,44.94,0,415.31
15,2,5,31.72,43.48,0,361.93
16,2,5,22.21,47.68,0,372.72
17,2,5,28.5,78.22,0,319.34
18,2,5,22.61,76.2,0,295.38
19,2,5,30.34,68.25,0,319.86
20,2,5,27.78,63.41,0,271.01
21,2,5,29.32,84.42,0,254.39
22,2,5,25.47,78.33,0,198.47
23,2,5,31.9,80.6,0,207.28
0,3,5,31.09,80.66,0,241.54
1,3,5,29.71,72.14,0,210.91
2,3,5,27.57,62.9,0,217.43
3,3,5,29.7,83.23,0,267.82
4,3,5,25.84,86.3,0,238.6
5,3,5,30.53,41.19,0,300.82
6,3,5,32.91,42.58,0,328.13
7,3,5,31.17,87.94,0,348.76
8,3,5,25.77,53.86,0,349.06
9,3,5,29.05,83.67,0,376.73
10,3,5,24.08,59.44,0,370.24
11,3,5,29.68,45.96,0,425.44
12,3,5,29.31,44.02,0,404.92
13,3,5,22.35,47.83,0,416.85
14,3,5,24.48,52.49,0,388.3
15,3,5,27.11,64.43,0,362.32
16,3,5,27.06,75.07,0,357.89
17,3,5,24.33,89.32,0,323.5
18,3,5,29.13,62.08,0,338.0
19,3,5,28.72,65.91,0,283.53
20,3,5,27.38,66.09,0,257.92
21,3,5,25.69,66.97,0,266.76
22,3,5,31.11,65.89,0,246.33
23,3,5,32.93,40.44,0,263.98
0,4,5,26.41,40.09,0,236.2
1,4,5,26.02,44.88,0,195.71
2,4,5,29.33,45.08,0,251.52
3,4,5,26.78,75.24,0,271.75
4,4,5,27.44,50.25,0,294.25
5,4,5,30.08,84.74,0,314.07
6,4,5,22.13,86.43,0,319.67
7,4,5,31.81,88.79,0,344.36
8,4,5,28.07,86.95,0,348.44
9,4,5,26.62,53.59,0,375.22
10,4,5,27.59,65.49,0,367.28
11,4,5,27.74,48.77,0,437.81
12,4,5,22.66,80.31,0,395.99
13,4,5,32.34,84.42,0,448.27
14,4,5,27.98,82.56,0,376.92
15,4,5,29.19,61.67,0,410.33
16,4,5,30.71,77.93,0,361.88
17,4,5,24.79,44.88,0,307.18
18,4,5,29.28,42.01,0,350.73
19,4,5,27.05,77.66,0,308.9
20,4,5,30.4,61.27,0,275.23
21,4,5,21.47,89.78,0,231.28
22,4,5,27.56,44.86,0,236.09
23,4,5,26.05,82.78,0,217.42
0,5,5,29.05,64.0,1,171.77
1,5,5,29.16,81.36,1,183.06
2,5,5,25.63,80.86,1,231.68
3,5,5,25.61,85.8,1,261.76
4,5,5,27.42,54.89,1,264.8
5,5,5,25.06,87.49,1,261.33
6,5,5,30.27,47.58,1,283.93
7,5,5,26.64,44.1,1,291.52
8,5,5,19.03,61.58,1,312.78
9,5,5,26.62,81.42,1,341.21
10,5,5,24.63,63.67,1,406.21
11,5,5,22.86,81.46,1,404.86
12,5,5,24.04,76.48,1,390.02
13,5,5,28.08,50.47,1,362.57
14,5,5,31.73,87.44,1,398.8
15,5,5,28.69,43.04,1,352.66
16,5,5,25.93,84.91,1,286.76
17,5,5,29.12,55.22,1,319.42
18,5,5,26.37,65.01,1,264.09
19,5,5,25.67,61.12,1,237.12
20,5,5,24.29,48.59,1,220.71
21,5,5,22.49,57.91,1,190.56
22,5,5,26.58,49.65,1,194.16
23,5,5,28.22,50.19,1,187.32
0,6,5,27.35,49.35,1,145.86
1,6,5,26.39,64.45,1,214.79
2,6,5,24.8,79.9,1,170.73
3,6,5,29.46,68.45,1,198.9
4,6,5,23.69,,1,217.65
5,6,5,29.97,71.83,1,261.87
6,6,5,24.63,74.47,1,305.76
7,6,5,25.38,73.38,1,309.72
8,6,5,23.24,62.47,1,334.43
